com.samsung.shealth.tracker.pedometer_step_count,6212007,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
5878,4,0,12,2022-04-11 19:53:00.000,,,2022-04-11 19:53:22.468,2022-04-11 19:53:22.468,12,3.61534,21.253418,1.4644165,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-11 19:54:00.000,a705ac51-db43-421e-b8c7-8df2e3b53087,
17212,4,0,24,2022-04-11 18:15:00.000,,,2022-04-11 18:15:51.885,2022-04-11 18:15:36.822,24,1.0047765,17.294434,1.0273666,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-11 18:16:00.000,028d6b74-8153-4e92-ae54-f9f6391ecbe1,
20865,4,0,39,2022-04-11 18:15:00.000,,,2022-04-11 18:18:18.824,2022-04-11 18:15:40.621,39,1.382219,28.84,2.1,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-11 18:16:00.000,1f5c7801-6e37-41ae-9628-fdd6cc955cce,
28384,4,0,50,2022-04-11 20:45:00.000,,,2022-04-11 20:46:08.101,2022-04-11 20:46:08.101,50,1.3389834,38.006104,2.0576706,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-11 20:46:00.000,fe9dc9b5-71fc-43fa-9dc4-080b16e14200,
31182,4,0,48,2022-04-11 19:27:00.000,,,2022-04-11 19:27:35.335,2022-04-11 19:27:00.703,48,1.1378918,35.482056,2.0093002,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-11 19:28:00.000,bf9af768-fbe1-42b1-8110-045f06f6ecf7,
15227,4,0,28,2022-04-11 20:43:00.000,,,2022-04-11 20:45:50.164,2022-04-11 20:43:42.438,28,1.3462689,20.499922,1.1200055,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-11 20:44:00.000,4a9dec8f-0630-4fc7-b152-c36dd0b91f2b,
4615,4,0,6,2022-04-11 20:06:00.000,,,2022-04-11 20:06:51.414,2022-04-11 20:06:51.414,6,0.9236912,4.2631836,0.26083374,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-11 20:07:00.000,844462dd-fa1a-4351-8900-d74ced5ee838,
3653,4,0,6,2022-04-11 21:15:00.000,,,2022-04-11 21:15:40.348,2022-04-11 21:15:40.348,6,1.2181507,4.449951,0.25028992,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-11 21:16:00.000,9b1f73fb-3c66-4fb1-ba7d-3a99b2b47733,
5414,4,0,10,2022-04-11 18:23:00.000,,,2022-04-11 18:31:21.847,2022-04-11 18:31:21.847,10,1.3611112,7.37,0.37,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-11 18:24:00.000,5a38df71-5c19-4b58-b842-8b3b6b313fcd,
4814,4,0,9,2022-04-11 22:21:00.000,,,2022-04-11 22:21:48.056,2022-04-11 22:21:46.855,9,1.4178327,6.82666,0.37096405,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-11 22:22:00.000,69da2b69-871c-43b4-ac6e-f79eacea5b9a,
6070,4,0,6,2022-04-11 04:39:00.000,,,2022-04-11 04:40:40.112,2022-04-11 04:40:40.112,6,0.78204256,4.7477417,0.2456398,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-11 04:40:00.000,3629f24d-a3fe-4953-9ce0-c7122e17e03b,
16858,4,0,27,2022-04-10 22:28:00.000,,,2022-04-10 22:29:30.920,2022-04-10 22:28:52.638,27,1.1187142,18.859999,1.1,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-10 22:29:00.000,9bb65435-9dcd-47ce-8780-ad4aac0df4f7,
60000,4,0,121,2022-04-11 20:44:00.000,,,2022-04-11 20:45:50.424,2022-04-11 20:45:50.424,121,1.4995,89.97,4.83,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-11 20:45:00.000,f8d6e5fe-1ab2-41e4-89ee-cc22a680deda,
7174,4,0,12,2022-04-11 21:16:00.000,,,2022-04-11 21:22:02.247,2022-04-11 21:22:02.247,12,1.1666666,8.37,0.53,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-11 21:17:00.000,b96ddd86-8d1e-44e0-b46c-ce546f79ac5c,
4770,4,0,9,2022-04-11 20:47:00.000,,,2022-04-11 20:48:08.247,2022-04-11 20:48:08.247,9,1.48051,7.062744,0.36569977,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-11 20:48:00.000,128d29f7-b4dd-4641-9c2b-8a10ffd7258c,
14639,4,0,24,2022-04-11 20:48:00.000,,,2022-04-11 20:48:17.841,2022-04-11 20:48:08.277,24,1.2435942,18.205078,0.99134827,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-11 20:49:00.000,a42269e7-9eda-4de8-addf-42bbaba2a851,
13816,4,0,20,2022-04-11 14:47:00.000,,,2022-04-11 14:47:50.789,2022-04-11 14:47:22.847,20,1.058061,14.618286,0.84760284,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-11 14:48:00.000,c8f912d6-6a6c-436c-b5f2-cfb12b132454,
28653,4,0,55,2022-04-10 22:43:00.000,,,2022-04-10 22:44:56.848,2022-04-10 22:44:56.848,55,1.4652483,41.984467,2.2568483,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-10 22:44:00.000,38fd7e0c-ec02-4fc5-a5e2-6b5cb4f6b99f,
6448,4,0,12,2022-04-11 21:16:00.000,,,2022-04-11 21:16:59.705,2022-04-11 21:16:56.541,12,1.4583641,9.404297,0.4879074,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-11 21:17:00.000,eb5037ae-9cc0-4d98-a565-ac12f54341ea,
28051,4,0,47,2022-04-11 21:17:00.000,,,2022-04-11 21:17:59.875,2022-04-11 21:17:00.448,47,1.269047,35.59912,1.9450378,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-11 21:18:00.000,6c721f8a-7db8-4940-ad1b-24c675ea5c36,
14925,4,0,28,2022-04-10 23:58:00.000,,,2022-04-10 23:58:15.713,2022-04-10 23:58:00.519,28,1.4569108,21.744537,1.1419086,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-10 23:59:00.000,91da2405-f020-49e3-96e0-0c93d99764d5,
10941,4,0,21,2022-04-11 22:22:00.000,,,2022-04-11 22:22:19.536,2022-04-11 22:22:19.536,21,1.4166666,15.5,0.8,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-11 22:23:00.000,bfdae8d3-aa98-4fd5-948e-82fa4c92cb6e,
13240,4,0,25,2022-04-11 20:46:00.000,,,2022-04-11 20:47:49.304,2022-04-11 20:47:49.304,25,1.3888888,18.39,1.03,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-11 20:47:00.000,d47730b4-5e50-4677-b9c2-9dd54d8f23f9,
13072,4,0,22,2022-04-11 15:41:00.000,,,2022-04-11 15:42:54.050,2022-04-11 15:42:54.050,22,1.2930868,16.903564,0.9006996,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-11 15:42:00.000,bbb34639-5149-4940-b39a-4b527e2861f8,
11257,4,0,23,2022-04-10 22:32:00.000,,,2022-04-10 22:32:48.774,2022-04-10 22:32:41.386,23,1.5358397,17.290005,0.9099994,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-10 22:33:00.000,c9327ed4-d76e-4338-afff-8db1a3e8f0a2,
24667,4,0,44,2022-04-11 21:18:00.000,,,2022-04-11 21:22:02.847,2022-04-11 21:22:02.847,44,1.2777778,31.52,3.05,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-11 21:19:00.000,0f7c5b2e-cabc-4504-bfa0-a14ef2d6faa8,
5453,4,0,9,2022-04-11 22:22:00.000,,,2022-04-11 22:22:13.991,2022-04-11 22:22:12.318,9,1.2251276,6.6811523,0.3755722,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-11 22:23:00.000,aebdab09-e8c4-4932-bf34-c77965893c5b,
43302,4,0,73,2022-04-11 23:43:00.000,,,2022-04-11 23:43:59.365,2022-04-11 23:43:31.447,73,1.2919757,55.945312,2.9933167,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-11 23:44:00.000,ffb1cb74-8c2f-4980-b8a8-114297f5bea0,
9034,4,0,15,2022-04-10 22:46:00.000,,,2022-04-10 22:48:09.732,2022-04-10 22:48:09.732,15,1.1666666,10.54,0.61,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-10 22:47:00.000,0d4f9847-83c3-4cf3-9177-110b12f486b3,
26227,4,0,46,2022-04-11 16:07:00.000,,,2022-04-11 16:07:33.178,2022-04-11 16:07:06.154,46,1.339141,35.121704,1.8907509,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-11 16:08:00.000,44f97586-2e29-4159-8534-fbf1b8cadb83,
4765,4,0,6,2022-04-11 23:49:00.000,,,2022-04-11 23:49:23.099,2022-04-11 23:49:23.099,6,1.0245128,4.8825684,0.24240112,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-11 23:50:00.000,cf755fc1-5e92-42b6-bb66-297cf07c3d50,
15536,4,0,27,2022-04-10 23:53:00.000,,,2022-04-10 23:54:20.563,2022-04-10 23:54:20.563,27,1.25,19.42,1.08,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-10 23:54:00.000,f94cc964-80c7-44c3-a01d-b3dccd888d2c,
21654,4,0,43,2022-04-11 21:17:00.000,,,2022-04-11 21:22:02.714,2022-04-11 21:22:02.714,43,1.4722222,31.88,2.04,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-11 21:18:00.000,33b07629-3397-42d8-ae11-2e4a12d1de5e,
48091,4,0,77,2022-04-12 01:40:00.000,,,2022-04-12 01:40:59.643,2022-04-12 01:40:00.526,77,1.2069874,58.046387,3.1856842,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-12 01:41:00.000,acd8fad3-b119-4443-a556-7e19b8f3c52b,
5280,4,0,9,2022-04-11 23:04:00.000,,,2022-04-11 23:04:13.282,2022-04-11 23:04:11.605,9,1.2663459,6.6865234,0.37594604,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-11 23:05:00.000,72b5448c-4aea-4cb3-8951-8a50a7c6f320,
10379,4,0,15,2022-04-11 00:31:00.000,,,2022-04-11 00:31:48.074,2022-04-11 00:31:48.074,15,1.0851467,11.262817,0.62083054,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-11 00:32:00.000,253fdb35-17c2-49cf-b3c4-3451aef4a553,
7226,4,0,16,2022-04-11 23:00:00.000,,,2022-04-11 23:00:32.282,2022-04-11 23:00:28.475,16,1.8432813,13.321289,0.65626526,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-11 23:01:00.000,a674466e-e7d4-4e61-ac21-9af62f9e79a6,
13072,4,0,19,2022-04-12 01:59:00.000,,,2022-04-12 01:59:17.713,2022-04-12 01:59:07.784,19,1.060246,13.860107,0.80570984,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-12 02:00:00.000,ccacdaad-14f2-49a9-a6d8-5824958007a2,
17957,4,0,28,2022-04-11 16:16:00.000,,,2022-04-11 16:16:21.011,2022-04-11 16:16:06.622,28,1.2150258,21.818481,1.1613388,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-11 16:17:00.000,2b2bbc7a-72d0-4b0d-8a70-0f63b7c7d836,
30529,4,0,56,2022-04-11 23:44:00.000,,,2022-04-11 23:44:54.749,2022-04-11 23:44:00.224,56,1.414722,43.19043,2.2902527,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-11 23:45:00.000,298e8454-8bee-4658-8a79-59ca24884589,
3715,4,0,9,2022-04-11 01:44:00.000,,,2022-04-11 01:44:04.105,2022-04-11 01:44:00.114,9,2.236972,8.310547,0.39051056,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-11 01:45:00.000,6280199c-2452-4513-9309-0c7503355d40,
13113,4,0,26,2022-04-11 23:45:00.000,,,2022-04-11 23:45:53.691,2022-04-11 23:45:52.867,26,1.5203881,19.937988,1.06781,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-11 23:46:00.000,6aefa2a8-092e-4e41-af40-573597f9a804,
36701,4,0,70,2022-04-11 23:53:00.000,,,2022-04-11 23:53:59.954,2022-04-11 23:53:37.663,70,1.4764187,54.1875,2.8561554,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-11 23:54:00.000,e4114949-5c9e-4c19-a079-50e02c965e45,
7215,4,0,10,2022-04-11 04:33:00.000,,,2022-04-11 04:33:45.868,2022-04-11 04:33:41.637,10,0.9984495,7.204712,0.42803192,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-11 04:34:00.000,b4fb8aa5-b62c-48a1-9ee4-61fb9229f382,
4057,4,0,6,2022-04-12 02:16:00.000,,,2022-04-12 02:16:43.231,2022-04-12 02:16:43.231,6,1.1040454,4.4799805,0.25024414,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-12 02:17:00.000,5e410bd0-bbd5-4ffa-b61b-e92bfb3994da,
58310,4,0,106,2022-04-12 01:41:00.000,,,2022-04-12 01:41:59.613,2022-04-12 01:41:00.193,106,1.399231,81.589355,4.3351135,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-12 01:42:00.000,67ac63f9-3f35-4cc3-b73c-117079db0bd6,
60000,4,0,110,2022-04-11 23:54:00.000,,,2022-04-11 23:55:00.014,2022-04-11 23:54:00.232,110,1.4288086,85.728516,4.478607,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-11 23:55:00.000,52c90921-81d6-4b39-bb8b-371d8d0ed72d,
11319,4,0,22,2022-04-12 02:03:00.000,,,2022-04-12 02:03:53.117,2022-04-12 02:03:44.287,22,1.5099193,17.091797,0.89907837,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-12 02:04:00.000,6b34a2b5-a7ef-434c-b821-6200587a2c89,
12115,4,0,19,2022-04-11 16:27:00.000,,,2022-04-11 16:27:11.996,2022-04-11 16:27:05.812,19,1.2101778,14.661499,0.7759476,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-11 16:28:00.000,43aa36d6-ea74-4012-92b4-f2c4f728aef8,
18941,4,0,34,2022-04-12 01:42:00.000,,,2022-04-12 01:42:21.737,2022-04-12 01:42:00.225,34,1.3761679,26.066406,1.391861,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-12 01:43:00.000,4c2d82de-ee92-4578-9f3d-f39aae3f315c,
13827,4,0,31,2022-04-11 04:40:00.000,,,2022-04-11 04:40:47.391,2022-04-11 04:40:40.127,31,1.7029337,23.547058,1.2952919,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-11 04:41:00.000,c04e7b15-cd78-4655-8e2b-cc8fe569de9e,
2734,4,0,6,2022-04-12 02:18:00.000,,,2022-04-12 02:18:33.451,2022-04-12 02:18:33.451,6,1.8042622,4.934082,0.24227905,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-12 02:19:00.000,0d7feba8-8480-45bd-8aaf-f9b35d60ece0,
20558,4,0,35,2022-04-12 02:33:00.000,,,2022-04-12 02:33:56.380,2022-04-12 02:33:27.877,35,1.296123,26.646729,1.4506378,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-12 02:34:00.000,8a9e6ba3-4b0e-4a3f-b8f1-07ad9b18dd15,
6074,4,0,8,2022-04-12 02:34:00.000,,,2022-04-12 02:34:19.684,2022-04-12 02:34:17.593,8,0.9384663,5.7009277,0.34666443,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-12 02:35:00.000,c4a68d98-498e-41ed-a030-e46d568513a4,
9672,4,0,19,2022-04-10 22:29:00.000,,,2022-04-10 22:29:30.984,2022-04-10 22:29:30.984,19,1.4722222,14.24,0.75,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-10 22:30:00.000,9739aef1-24f1-4436-b1b4-33d50a876fde,
4222,4,0,7,2022-04-12 04:28:00.000,,,2022-04-12 04:28:40.158,2022-04-12 04:28:40.158,7,1.3255613,5.597412,0.28388977,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-12 04:29:00.000,f10a9be7-87f5-4088-8551-68571a27a44b,
15247,4,0,28,2022-04-12 13:06:00.000,,,2022-04-12 13:06:52.835,2022-04-12 13:06:52.835,28,1.40559,21.432373,1.1478577,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-12 13:07:00.000,4ef2c5ed-550d-40db-b56d-95dcb411e563,
3744,4,0,6,2022-04-12 12:54:00.000,,,2022-04-12 12:54:56.315,2022-04-12 12:54:56.315,6,1.1678518,4.373535,0.2539978,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-12 12:55:00.000,57bab414-40dc-4ba7-a678-3b6415082866,
20902,4,0,41,2022-04-12 02:04:00.000,,,2022-04-12 02:05:41.325,2022-04-12 02:04:32.884,41,1.5422535,32.236572,1.6683044,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-12 02:05:00.000,fb263e7c-313a-4cc2-8837-c345babe1ffc,
6175,4,0,12,2022-04-11 01:42:00.000,,,2022-04-11 01:43:06.624,2022-04-11 01:43:06.624,12,1.4444444,8.92,0.58,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-11 01:43:00.000,569295cc-d425-463c-8fa6-e2be19826e3f,
38912,4,0,80,2022-04-10 22:44:00.000,,,2022-04-10 22:47:23.173,2022-04-10 22:44:56.858,80,1.5600346,60.70482,3.3152866,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-10 22:45:00.000,32c29137-a54e-494b-820c-4b7c1f801951,
22694,4,0,38,2022-04-12 13:07:00.000,,,2022-04-12 13:08:12.700,2022-04-12 13:08:12.700,38,1.2524772,28.424316,1.5776062,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-12 13:08:00.000,3ef18d2d-085b-4162-b665-aef96d13de5a,
18396,4,0,31,2022-04-12 13:18:00.000,,,2022-04-12 13:18:53.001,2022-04-12 13:18:40.249,31,1.3311435,24.488037,1.2601624,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-12 13:19:00.000,579a4852-67ce-4293-b236-ca4e0dec2c4e,
8402,4,0,17,2022-04-12 02:21:00.000,,,2022-04-12 02:21:40.625,2022-04-12 02:21:40.625,17,1.6126778,13.550293,0.690567,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-12 02:22:00.000,ffea67ca-97e0-458c-bed6-d989b729f253,
41820,4,0,84,2022-04-12 13:05:00.000,,,2022-04-12 13:06:04.812,2022-04-12 13:06:04.812,84,1.5,62.73,3.39,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-12 13:06:00.000,4bd42ebe-26d6-4a7f-8eb0-fbb29d351171,
42334,4,0,82,2022-04-12 13:19:00.000,,,2022-04-12 13:20:44.725,2022-04-12 13:20:44.725,82,1.4930894,63.20874,3.3565216,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-12 13:20:00.000,32abd7dd-a76c-4033-bcf8-d3c45f1060be,
9230,4,0,6,2022-04-11 00:08:00.000,,,2022-04-11 00:08:03.596,2022-04-11 00:08:03.596,6,0.4618456,4.263214,0.26083183,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-11 00:09:00.000,dd80f071-cd6b-4719-984f-73995a7bf460,
3452,4,0,7,2022-04-12 03:27:00.000,,,2022-04-12 03:27:25.745,2022-04-12 03:27:25.514,7,1.5701762,5.4211426,0.28741455,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-12 03:28:00.000,4123750c-8e77-460a-867f-0ab9865721fd,
18399,4,0,28,2022-04-11 04:35:00.000,,,2022-04-11 04:36:23.830,2022-04-11 04:35:40.584,28,1.0440423,19.21,1.3,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-11 04:36:00.000,d2f915f7-2668-4f7e-b266-db1e446dfbf2,
7150,4,0,15,2022-04-12 13:18:00.000,,,2022-04-12 13:19:28.827,2022-04-12 13:19:28.827,15,1.6111112,11.52,0.57,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-12 13:19:00.000,95a7ea80-748e-4fb4-acfd-7979eef0804a,
18022,4,0,33,2022-04-12 13:06:00.000,,,2022-04-12 13:07:29.000,2022-04-12 13:06:04.995,33,1.2911888,23.269997,1.4100047,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-12 13:07:00.000,d072a9b2-8df6-4dfd-bcd6-0d9fb876bee8,
6500,4,0,6,2022-04-12 12:55:00.000,,,2022-04-12 12:55:41.070,2022-04-12 12:55:41.070,6,0.69841105,4.539795,0.24726868,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-12 12:56:00.000,87dd6ab7-8f2b-4f6c-ad0c-7b7c760fa9cb,
57722,4,0,108,2022-04-12 13:25:00.000,,,2022-04-12 13:26:07.145,2022-04-12 13:26:07.145,108,1.3888888,80.17,4.31,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-12 13:26:00.000,1c55f557-c33e-4716-a054-95845a31383f,
7389,4,0,6,2022-04-12 13:08:00.000,,,2022-04-12 13:08:43.119,2022-04-12 13:08:43.119,6,0.6417077,4.7421875,0.24409485,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-12 13:09:00.000,3e687c6b-999d-48b9-992f-f099a7184c1b,
27007,4,17,45,2022-04-10 22:33:00.000,,,2022-04-10 22:33:36.109,2022-04-10 22:33:01.202,62,1.8076714,48.820007,3.2400007,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-10 22:34:00.000,f53e6e47-8a5c-4208-b64b-5a20fa36fe56,
32840,4,0,62,2022-04-12 13:19:00.000,,,2022-04-12 13:20:06.925,2022-04-12 13:19:28.935,62,1.38152,45.37,2.49,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-12 13:20:00.000,291278fb-6e54-437f-929c-48ce68a22626,
33346,4,0,55,2022-04-12 14:50:00.000,,,2022-04-12 14:51:15.749,2022-04-12 14:51:15.749,55,1.2480974,41.61963,2.267456,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-12 14:51:00.000,75ac4678-6cc4-4940-ba71-fff6d38cb003,
8901,4,0,17,2022-04-11 15:51:00.000,,,2022-04-11 15:51:36.174,2022-04-11 15:51:36.174,17,1.4166666,12.61,0.69,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-11 15:52:00.000,d98aba0f-48f4-40b3-9c86-ff229f04e59e,
44847,4,0,54,2022-04-12 13:20:00.000,,,2022-04-12 13:20:44.814,2022-04-12 13:20:44.814,54,0.93423104,41.89746,2.2242126,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-12 13:21:00.000,78f6a593-e0e4-4a89-8588-3339073310ed,
6198,4,0,11,2022-04-12 13:28:00.000,,,2022-04-12 13:28:04.239,2022-04-12 13:28:04.239,11,1.2777778,7.92,0.43,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-12 13:29:00.000,7d37e03b-9860-4c6d-b110-35259587b5bc,
57890,4,0,110,2022-04-12 13:26:00.000,,,2022-04-12 13:28:03.926,2022-04-12 13:26:07.307,110,1.4093744,81.59001,4.630005,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-12 13:27:00.000,960a7ea1-448e-435e-8651-3cd877d658b4,
6082,4,0,11,2022-04-11 15:08:00.000,,,2022-04-11 15:08:59.432,2022-04-11 15:08:56.974,11,1.3837416,8.416138,0.45141983,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-11 15:09:00.000,9e929ad5-950e-4deb-9676-937c65e7c1a3,
12073,4,0,24,2022-04-12 13:07:00.000,,,2022-04-12 13:08:02.683,2022-04-12 13:07:43.641,24,1.4916838,18.01,1.1700001,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-12 13:08:00.000,c28dd08f-3725-4842-8f8b-83b43a11e4e8,
2159,4,0,6,2022-04-12 15:04:00.000,,,2022-04-12 15:04:31.916,2022-04-12 15:04:31.916,6,3.1709955,6.849121,0.56095886,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-12 15:05:00.000,6557c449-14d9-4b35-bba1-549bd8e61e4b,
7548,4,0,10,2022-04-10 22:54:00.000,,,2022-04-10 22:54:58.600,2022-04-10 22:54:58.600,10,0.8611111,6.5,0.44,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-10 22:55:00.000,d3c32095-6554-4bd7-bf24-f18eee6bf892,
59472,4,0,106,2022-04-12 14:51:00.000,,,2022-04-12 14:52:09.267,2022-04-12 14:51:15.774,106,1.3600222,80.88428,4.3522797,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-12 14:52:00.000,4adb85fa-c010-4cc0-a1b2-f281173d9711,
4823,4,1,10,2022-04-11 16:16:00.000,,,2022-04-11 16:16:14.727,2022-04-11 16:16:02.882,11,1.7748168,8.56,0.44,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-11 16:17:00.000,3116f27b-013c-49ec-868c-95142cb5a29d,
14756,4,0,27,2022-04-11 15:42:00.000,,,2022-04-11 15:42:59.844,2022-04-11 15:42:54.073,27,1.3771635,20.322083,1.1301003,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-11 15:43:00.000,87afc8f5-9f10-4c75-bbf9-16a15304d56c,
26881,4,0,52,2022-04-12 13:20:00.000,,,2022-04-12 13:20:40.811,2022-04-12 13:20:07.155,52,1.4470698,38.899994,2.0799997,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-12 13:21:00.000,11e089eb-fd7c-43d6-8a8c-d6de0276cb23,
49811,4,0,87,2022-04-12 15:41:00.000,,,2022-04-12 15:42:00.321,2022-04-12 15:42:00.321,87,1.3752449,68.50244,3.5390015,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-12 15:42:00.000,5b805ca3-e477-403c-ae0f-bc707957cb48,
23745,4,0,41,2022-04-12 14:50:00.000,,,2022-04-12 14:52:54.902,2022-04-12 14:50:43.565,41,1.2444284,29.549541,2.1099963,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-12 14:51:00.000,3eec694b-9a61-4974-95d7-0c3c8c2e0fc4,
59939,4,0,113,2022-04-12 13:25:00.000,,,2022-04-12 13:26:14.626,2022-04-12 13:26:14.626,113,1.4652126,87.82373,4.6028595,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-12 13:26:00.000,307ace6f-4aa2-47e8-b828-62169231d06c,
